Date,1st instar,2nd instar,3rd instar,4th instar ,5th instar,Pupae,Female moth,Male Moth,Dead female,Dead Male,# of Larvae Added,# of Egg Masses,# of Eggs ,Rep,Temp
11/17/2016,,,2,4,4,16,,,,,,,,2,24
11/19/2016,,,,4,,20,,,,,,,,2,24
11/21/2016,,,,1,2,19,,1,,,,,,2,24
11/23/2016,,,,,1,14,3,8,,,,,,2,24
11/25/2016,,,,,,6,4,7,1,4,,4,"48, 50, 85, 96",2,24
11/27/2016,,,,,,2,2,7,2,2,,6,"145, 109, 128, 221, 159, 236",2,24
11/29/2016,,,,,,2,2,2,,4,,1,61,2,24
12/1/2016,5,,,,,,1,2,1,2,,,,2,24
12/3/2016,127,,,,,,1,,,2,,,,2,24
12/5/2016,158,15,,,,,,,1,,,,,2,24
12/7/2016,42,79,,,,,,,,,,,,2,24
12/9/2016,6,44,30,,,,,,,,,,,2,24
12/11/2016,,19,47,1,,,,,,,,,,2,24
12/13/2016,,13,40,6,,,,,,,,,,2,24
12/15/2016,,,40,7,4,,,,,,,,,2,24
12/17/2016,,,23,19,5,,,,,,,,,2,24
12/19/2016,,,7,25,7,10,,,,,,,,2,24
12/21/2016,,,3,20,12,6,,4,,,,,,2,24
12/23/2016,,,,10,15,14,,3,,1,,,,2,24
12/25/2016,,,,9,11,15,,2,,1,,,,2,24
12/27/2016,,,,,6,23,2,3,,,,,,2,24
12/29/2016,,,,,1,20,5,4,,,,4,"95,137,68,71",2,24
12/31/2016,,,,,,14,6,,2,5,,2,"48,87",2,24
1/2/2017,,,,,,9,4,8,2,,,2,"40,75",2,24
1/4/2017,58,,,,,1,5,4,1,9,,4,"43,56,28,49",2,24
1/6/2017,63,1,,,,,3,4,3,,,5,"95,128,77,86,51",2,24
1/8/2017,25,24,13,,,,1,1,2,3,,3,"130,95,74",2,24
1/10/2017,7,15,28,,,,1,,,1,,,,2,24
1/12/2017,26,7,34,,,,,,1,,,,,2,24
1/14/2017,52,8,31,4,,,,,,,,,,2,24
1/16/2017,22,6,23,8,4,,,,,,,,,2,24
1/18/2017,,16,19,12,8,1,,,,,,,,2,24
1/20/2017,,7,16,12,7,8,,,,,,,,2,24
1/22/2017,,2,11,12,6,13,,,,,,,,2,24
1/24/2017,,,5,3,12,15,,,,,,,,2,24
1/26/2017,,,4,4,8,15,1,1,,,,,,2,24
1/28/2017,,,1,2,6,13,1,3,,,,,,2,24
1/30/2017,,,1,1,4,11,3,5,,,,,,2,24
2/1/2017,,,,1,,9,4,1,1,4,,5,"258,124,137,39,96",2,24
2/3/2017,,,,1,,6,7,,1,1,,2,"58,61",2,24
2/5/2017,,,,,1,4,6,1,2,,,1,48,2,24
2/7/2017,164,,,,1,3,5,2,1,,,3,"42,136,251",2,24
2/9/2017,197,2,,,,2,5,2,1,1,,1,28,2,24
2/11/2017,47,104,,,,1,2,2,2,2,,,,2,24
2/13/2017,11,46,57,,,1,1,1,1,1,,,,2,24
2/15/2017,46,14,70,,,,2,,,1,,,,2,24
2/17/2017,,23,63,2,,,1,,1,,,,,2,24
2/19/2017,,6,44,21,2,2,1,,,,,,,2,24
2/21/2017,,,22,28,14,2,1,,,,,,,2,24
2/23/2017,,,18,17,25,3,1,,,,,,,2,24
2/25/2017,,,5,19,12,20,1,,,,,,,2,24
2/27/2017,,,5,6,14,26,,2,1,,,,,2,24
3/1/2017,,,2,4,10,32,,1,,1,,,,2,24
3/3/2017,,,,8,3,33,,2,,,,,,2,24
3/5/2017,,,,3,1,18,6,8,,1,,2,"88,72",2,24
3/7/2017,,,,2,1,14,7,10,,1,,3,"33,28,25",2,24
3/9/2017,,,,,1,7,8,11,2,3,,5,"64,49,31,28,75",2,24
3/11/2017,,,,,,5,6,10,2,2,,1,48,2,24
3/13/2017,,,,,,3,3,4,,7,,,,2,24
3/15/2017,39,,,,,3,1,2,2,2,,1,37,2,24
3/17/2017,38,4,,,,2,,3,1,1,,,,2,24
3/19/2017,2,23,2,,,2,,1,,2,,,,2,24
3/21/2017,,16,,,,,,,,1,,,,2,24
3/23/2017,,,16,,,,,,,,,,,2,24
3/25/2017,,,15,,,,,,,,,,,2,24
3/27/2017,,,10,3,,,,,,,,,,2,24
3/29/2017,,,1,8,3,,,,,,,,,2,24
3/31/2017,,,1,4,6,,,,,,,,,2,24
4/2/2017,,,,2,3,4,,,,,,,,2,24
4/4/2017,,,,,4,5,,,,,,,,2,24
4/6/2017,,,,,2,7,,,,,,,,2,24
4/8/2017,,,,,,8,,1,,,,,,2,24
4/10/2017,,,,,,5,2,2,,,,,,2,24
4/12/2017,,,,,,3,2,2,,,,4,"30,44,56,58",2,24
4/14/2017,,,,,,2,2,2,1,,,,,2,24
4/16/2017,126,,,,,,1,1,,2,,1,126,2,24
4/18/2017,75,,,,,,1,,,,,3,"74,27,32",2,24
4/20/2017,33,1,,,,,1,,,,,,,2,24
4/22/2017,3,21,,,,,,,1,,,,,2,24
4/24/2017,12,6,16,,,,,,,,,,,2,24
4/26/2017,4,4,17,,,,,,,,,,,2,24
4/28/2017,,3,13,6,,,,,,,,,,2,24
4/30/2017,,2,5,11,,,,,,,,,,2,24
5/2/2017,,,6,3,8,,,,,,,,,2,24
5/4/2017,,,3,3,7,3,,,,,,,,2,24
5/6/2017,,,1,3,2,7,,,,,,,,2,24
5/8/2017,,,1,2,2,9,,,,,,,,2,24
5/10/2017,,,,2,3,8,,,,,,,,2,24
5/12/2017,,,1,1,,5,3,3,,,,,,2,24
5/14/2017,,,1,1,,4,3,3,,,,,,2,24
5/16/2017,,,1,1,,2,,,3,3,,1,54,2,24
5/18/2017,,,1,,,2,,,,,,,,2,24
5/20/2017,,,,1,,,,,,,,,,2,24
5/22/2017,15,,,,,,,,,,,,,2,24
5/24/2017,18,9,,,,,,,,,,,,2,24
5/26/2017,4,9,9,,,,,,,,,,,2,24
5/28/2017,1,7,13,2,,,,,,,,,,2,24
5/30/2017,,,18,1,,,,,,,,,,2,24
6/1/2017,,,10,4,2,,,,,,,,,2,24
6/3/2017,,,4,5,4,,,,,,,,,2,24
6/5/2017,,,2,2,7,2,,,,,,,,2,24
6/7/2017,,,,3,3,5,,,,,,,,2,24
6/9/2017,,,,2,1,7,,,,,,,,2,24
6/11/2017,,,,,,6,1,,,,,,,2,24
6/13/2017,,,,,,4,3,,,,,,,2,24
6/15/2017,,,,,,4,3,,,,,,,2,24
6/17/2017,,,,,,2,4,1,,,,1,33,2,24
6/19/2017,,,,,,,1,1,3,,,1,49,2,24
6/21/2017,,,,,,,,,1,1,,,,2,24
6/23/2017,,,,,,,,,,,,,,2,24
6/25/2017,15,,,,,,,,,,,,,2,24
6/27/2017,32,,,,,,,,,,,,,2,24
6/29/2017,4,13,,,,,,,,,,,,2,24
7/1/2017,1,15,,,,,,,,,,,,2,24
7/3/2017,,,16,,,,,,,,,,,2,24
7/5/2017,,,14,1,,,,,,,,,,2,24
7/7/2017,,,7,5,,,,,,,,,,2,24
7/9/2017,,,,5,5,,,,,,,,,2,24
7/11/2017,,,,,3,7,,,,,,,,2,24
7/13/2017,,,,,1,9,,,,,,,,2,24
7/15/2017,,,,,,8,,,,,,,,2,24
7/17/2017,,,,,,5,2,1,,,,,,2,24
7/19/2017,,,,,,3,2,2,,,,,,2,24
7/21/2017,,,,,,,4,3,,,,,,2,24
7/23/2017,,,,,,,3,3,1,,,,,2,24
7/25/2017,,,,,,,,,,,,,,2,24
7/27/2017,,,,,,,2,2,1,1,,,,2,24
7/29/2017,7,,,,,,,,2,2,,,,2,24
7/31/2017,14,,,,,,,,,,,,,2,24
8/2/2017,6,,,,,,,,,,,,,2,24
8/4/2017,3,2,,,,,,,,,,,,2,24
8/6/2017,,2,1,,,,,,,,,,,2,24
8/8/2017,,1,2,,,,,,,,,,,2,24
8/10/2017,,2,1,,,,,,,,,,,2,24
8/12/2017,,,2,1,,,,,,,,,,2,24
8/14/2017,,,,3,,,,,,,,,,2,24
8/16/2017,,,,3,,,,,,,,,,2,24
8/18/2017,,,,3,,,,,,,,,,2,24
8/20/2017,,,,1,2,,,,,,,,,2,24
8/22/2017,,,,,1,2,,,,,,,,2,24
8/24/2017,,,,,,3,,,,,,,,2,24
8/26/2017,,,,,,2,,1,,,,,,2,24
8/28/2017,,,,,,2,,1,,,,,,2,24
8/30/2017,,,,,,2,,1,,,,,,2,24
9/1/2017,,,,,,,1,,1,1,,,,2,24
9/3/2017,,,,,,,1,,,,,,,2,24
9/5/2017,,,,,,,1,,,,,,,2,24
9/7/2017,,,,,,,1,,,,,,,2,24
9/9/2017,,,,,,,,,1,,,,,2,24
9/11/2017,,,,,,,,,,,,,,2,24
10/20/2016,,,,,,,,,,,20,,,3,24
10/22/2016,16,,,,,,,,,,20,,,3,24
10/24/2016,29,14,,,,,,,,,20,,,3,24
10/26/2016,37,10,8,,,,,,,,20,,,3,24
10/28/2016,40,15,15,,,,,,,,20,,,3,24
10/30/2016,49,11,26,1,,,,,,,20,,,3,24
11/1/2016,43,5,19,9,2,,,,,,20,,,3,24
11/3/2016,43,8,15,8,6,,,,,,20,,,3,24
11/5/2016,39,24,12,10,4,,,,,,20,,,3,24
11/7/2016,39,12,12,5,8,8,,,,,20,,,3,24
11/9/2016,40,4,18,4,9,11,,,,,20,,,3,24
11/11/2016,25,14,13,3,4,15,1,1,,,20,,,3,24
11/13/2016,30,19,10,7,4,13,2,4,,,20,2,"46, 73",3,24
11/15/2016,25,16,16,5,6,11,4,3,,1,20,2,"43, 256",3,24
11/17/2016,19,15,19,2,7,10,4,5,1,1,20,5,"72, 51, 88, 99, 36",3,24
11/19/2016,7,17,19,7,4,5,7,3,1,2,20,6,"85, 43, 127, 51, 64, 197",3,24
11/21/2016,32,13,14,9,5,8,4,3,3,,20,1,257,3,24
11/23/2016,27,8,22,5,4,9,4,,,3,20,,,3,24
11/25/2016,24,9,20,9,5,7,3,,2,,20,,,3,24
11/27/2016,10,14,15,10,5,7,6,,,1,20,3,"80, 111, 42",3,24
11/29/2016,12,8,15,4,9,10,4,1,3,,20,,,3,24
12/1/2016,9,9,12,5,6,17,2,2,2,,20,2,"156, 33",3,24
12/3/2016,10,8,9,3,6,18,2,3,,,,,,3,24
12/5/2016,2,11,6,3,5,17,1,3,1,2,,,,3,24
12/7/2016,5,2,13,1,3,14,3,2,,2,,1,55,3,24
12/9/2016,6,,11,4,2,8,8,4,,,,,,3,24
12/11/2016,,1,8,2,3,8,5,4,3,1,,4,"268, 49, 63, 77",3,24
12/13/2016,,,2,4,5,6,6,3,1,1,,1,263,3,24
12/15/2016,47,,3,1,2,6,2,2,4,3,,2,"23,97",3,24
12/17/2016,31,4,3,,2,5,1,4,1,,,1,62,3,24
12/19/2016,9,15,2,2,,7,1,3,,1,,,,3,24
12/21/2016,,13,7,,,5,2,2,1,1,,,,3,24
12/23/2016,13,4,15,,,2,3,2,1,1,,1,62,3,24
12/25/2016,5,4,13,1,,1,3,1,,,,1,88,3,24
12/27/2016,,,2,8,5,,3,1,1,1,,2,"61,58",3,24
12/29/2016,7,,,3,11,1,3,,,,,,,3,24
12/31/2016,,,,3,4,8,1,,2,,,,,3,24
1/2/2017,3,4,,,1,13,,,1,,,,,3,24
1/4/2017,,4,,,,13,,,,,,,,3,24
1/6/2017,,,4,,,10,,3,,,,,,3,24
1/8/2017,,,3,,,1,2,9,,,,,,3,24
1/10/2017,,,,2,1,,2,10,,,,1,64,3,24
1/12/2017,,,,,3,,2,3,7,,,,,3,24
1/14/2017,,,,,,3,1,1,1,2,,,,3,24
1/16/2017,,,,,,3,1,1,,,,,,3,24
1/18/2017,,,,,,2,1,1,,,,,,3,24
1/20/2017,,,,,,2,1,,,1,,,,3,24
1/22/2017,,,,,,,1,,,,,,,3,24
1/24/2017,,,,,,,1,,,,,,,3,24
1/26/2017,,,,,,,1,,,,,,,3,24
1/28/2017,,,,,,,,,,,,,,3,24
3/18/2016,20,,,,,,,,,,20,,,1,26
3/20/2016,40,,,,,,,,,,20,,,1,26
3/22/2016,20,11,,,,,,,,,20,,,1,26
3/24/2016,23,4,11,,,,,,,,20,,,1,26
3/26/2016,40,19,4,9,,,,,,,20,,,1,26
3/28/2016,48,15,11,7,3,,,,,,20,,,1,26
3/30/2016,44,30,13,7,10,,,,,,20,,,1,26
4/1/2016,61,13,15,11,4,5,,,,,20,,,1,26
4/3/2016,73,20,23,7,4,10,,,,,20,,,1,26
4/5/2016,62,23,19,7,5,14,,,,,20,,,1,26
4/7/2016,60,14,23,7,4,14,1,4,,,20,,,1,26
4/9/2016,77,22,16,6,7,14,5,4,,,20,1,130,1,26
4/11/2016,70,38,20,6,5,12,6,7,2,1,20,4,"57, 72, 95, 117",1,26
4/13/2016,56,36,15,9,3,15,4,5,3,3,20,,,1,26
4/15/2016,60,14,28,6,7,15,2,4,3,3,20,3,"34, 21, 45",1,26
4/17/2016,72,18,22,7,9,15,2,5,2,1,20,2,"36, 41",1,26
4/19/2016,83,13,21,4,10,15,3,5,,1,20,4,"162, 86, 110, 97",1,26
4/21/2016,73,18,22,9,5,13,3,8,1,1,20,6,"61, 50, 37, 42, 85, 63",1,26
4/23/2016,86,14,28,8,10,16,3,8,,,20,,,1,26
4/25/2016,90,5,28,4,11,15,2,5,4,3,20,,,1,26
4/27/2016,93,21,19,10,10,11,2,4,2,3,20,2,"91, 135",1,26
4/29/2016,95,20,25,8,8,12,1,4,1,2,20,,,1,26
5/1/2016,79,35,24,4,8,16,4,5,,,,2,"64, 35",1,26
5/3/2016,77,20,36,2,3,16,4,3,2,3,,6,"40, 57, 92, 143, 125, 66",1,26
5/5/2016,70,28,38,8,3,14,3,3,1,2,,5,"125, 132, 97, 144, 170",1,26
5/7/2016,58,27,43,12,4,5,3,5,2,2,,4,"213, 187, 76, 45",1,26
5/9/2016,192,9,43,10,6,7,4,4,1,1,,4,"110, 56, 64, 40",1,26
5/11/2016,187,17,37,7,5,10,3,3,2,1,,6,"187, 83, 61, 114, 45, 56",1,26
5/13/2016,76,46,23,16,7,14,1,4,2,,,1,75,1,26
5/15/2016,31,38,45,8,14,14,1,4,1,3,,,,1,26
5/17/2016,24,24,57,7,8,21,3,4,,1,,2,"158, 211",1,26
5/19/2016,15,9,46,6,1,21,1,1,3,4,,3,"64, 78, 71",1,26
5/21/2016,5,6,42,11,3,16,6,1,,1,,3,"215, 133, 179",1,26
5/23/2016,27,7,26,17,5,6,11,4,,,,5,"156, 114, 82, 123, 145",1,26
5/25/2016,27,2,19,11,14,7,8,4,3,1,,4,"115, 64, 131, 235",1,26
5/27/2016,64,15,13,11,9,17,2,2,4,5,,2,"76, 58",1,26
5/29/2016,67,14,11,10,5,25,,,2,2,,,,1,26
5/31/2016,100,22,19,7,4,27,1,3,,,,,,1,26
6/2/2016,41,28,27,5,5,18,7,1,1,2,,3,"117, 96, 98",1,26
6/4/2016,2,21,40,7,2,15,9,2,2,1,,6,"64, 58, 141, 105, 75, 136",1,26
6/6/2016,,6,42,5,6,7,4,2,9,3,,,,1,26
6/8/2016,84,,31,11,5,8,1,1,4,1,,1,188,1,26
6/10/2016,82,31,22,11,6,10,2,,1,1,,1,72,1,26
6/12/2016,29,38,26,12,10,14,1,1,2,,,,,1,26
6/14/2016,37,18,43,7,6,12,3,1,,,,,,1,26
6/16/2016,38,10,39,2,5,8,2,2,3,1,,,,1,26
6/18/2016,11,17,36,4,6,7,1,2,1,1,,1,88,1,26
6/20/2016,2,16,24,11,3,8,,3,1,4,,,,1,26
6/22/2016,,8,25,8,8,6,1,2,,2,,,,1,26
6/24/2016,,3,23,6,10,5,1,3,,,,,,1,26
6/26/2016,,,15,9,4,11,1,1,2,2,,,,1,26
6/28/2016,,,9,3,9,13,,1,1,2,,,,1,26
6/30/2016,,,3,6,4,10,1,2,,,,,,1,26
7/2/2016,,,1,4,3,9,1,3,,3,,,,1,26
7/4/2016,,,,2,1,9,3,1,,1,,,,1,26
7/6/2016,,,,,1,8,2,1,1,2,,2,"65, 80",1,26
7/8/2016,,,,,,4,3,1,,2,,1,91,1,26
7/10/2016,,,,,,3,2,,2,1,,3,"42, 51, 66",1,26
7/12/2016,,,,,,1,1,1,1,,,,,1,26
7/14/2016,,,,,,,1,,1,1,,,,1,26
7/16/2016,89,,,,,,1,,,,,,,1,26
7/18/2016,53,8,,,,,,,1,,,,,1,26
7/20/2016,8,35,34,,,,,,,,,,,1,26
7/22/2016,1,17,31,1,,,,,,,,,,1,26
7/24/2016,10,29,4,,,,,,,,,,,1,26
7/26/2016,,5,16,14,3,,,,,,,,,1,26
7/28/2016,,,12,17,5,,,,,,,,,1,26
7/30/2016,2,,5,8,8,5,,,,,,,,1,26
8/1/2016,2,,,10,4,10,,,,,,,,1,26
8/3/2016,,2,,4,6,11,,,,,,,,1,26
8/5/2016,,,2,3,1,13,,1,,,,,,1,26
8/7/2016,,,1,1,,8,,2,1,1,,,,1,26
8/9/2016,,,2,,1,4,1,,,2,,1,52,1,26
8/11/2016,,,2,,1,1,1,,1,,,,,1,26
8/13/2016,,,,1,,1,,1,1,,,,,1,26
8/15/2016,,,,1,1,1,,,,1,,,,1,26
8/17/2016,,,,1,1,1,,,,,,,,1,26
8/19/2016,,,,,1,1,1,,,,,,,1,26
8/21/2016,,,,,,2,,,1,,,,,1,26
8/23/2016,,,,,,2,,,,,,,,1,26
8/25/2016,,,,,,1,1,,,,,,,1,26
8/27/2016,,,,,,1,,,1,,,,,1,26
8/29/2016,,,,,,,,1,,,,,,1,26
8/31/2016,,,,,,,,,,1,,,,1,26
5/19/2016,20,,,,,,,,,,20,,,2,26
5/21/2016,20,,,,,,,,,,20,,,2,26
5/23/2016,10,12,,,,,,,,,20,,,2,26
5/25/2016,19,23,,,,,,,,,20,,,2,26
5/27/2016,8,12,16,,,,,,,,20,,,2,26
5/29/2016,10,6,17,4,,,,,,,20,,,2,26
5/31/2016,6,11,21,3,1,,,,,,20,,,2,26
6/2/2016,7,7,16,4,6,2,,,,,20,,,2,26
6/4/2016,17,7,12,4,9,3,,,,,20,,,2,26
6/6/2016,12,10,7,10,5,7,,,,,20,,,2,26
6/8/2016,28,10,11,5,3,14,,1,,,20,,,2,26
6/10/2016,24,12,12,5,4,13,,2,,,20,,,2,26
6/12/2016,2,31,17,8,2,11,5,4,,,20,,,2,26
6/14/2016,5,17,22,6,6,8,3,2,3,4,20,,,2,26
6/16/2016,,5,35,6,3,7,4,6,1,,20,1,72,2,26
6/18/2016,6,,18,9,4,10,1,3,3,4,20,1,71,2,26
6/20/2016,,3,13,11,8,9,,2,1,2,20,1,47,2,26
6/22/2016,11,11,2,13,9,10,1,1,,2,20,,,2,26
6/24/2016,16,8,4,7,5,16,1,4,,1,20,,,2,26
6/26/2016,16,25,13,2,1,19,3,2,3,2,20,,,2,26
6/28/2016,9,18,15,1,2,19,2,1,1,2,20,,,2,26
6/30/2016,18,10,16,5,2,14,1,4,3,,20,,,2,26
7/2/2016,8,12,18,3,5,7,3,4,2,3,20,,,2,26
7/4/2016,13,5,18,8,4,5,2,,3,4,,,,2,26
7/6/2016,5,9,13,9,4,7,,,2,,,,,2,26
7/8/2016,12,11,8,11,1,13,,1,,,,,,2,26
7/10/2016,8,3,11,10,4,12,1,1,,1,,,,2,26
7/12/2016,17,5,9,7,2,15,2,2,,,,,,2,26
7/14/2016,18,7,6,7,3,12,,4,3,2,,,,2,26
7/16/2016,14,5,7,4,3,11,1,4,,1,,,,2,26
7/18/2016,9,9,10,2,3,7,3,2,1,4,,,,2,26
7/20/2016,20,4,8,3,2,3,2,2,3,1,,4,"145, 78, 63, 50",2,26
7/22/2016,3,11,10,1,3,3,,2,2,1,,,,2,26
7/24/2016,1,12,6,4,1,3,1,1,,1,,,,2,26
7/26/2016,50,,9,2,4,3,,,1,1,,,,2,26
7/28/2016,13,,7,1,2,3,,,1,,,,,2,26
7/30/2016,,15,1,2,3,4,,,,,,,,2,26
8/1/2016,1,8,1,3,2,4,,1,,,,,,2,26
8/3/2016,,3,5,1,1,6,1,,,1,,,,2,26
8/5/2016,,,4,2,,7,2,,,,,,,2,26
8/7/2016,,,,5,,4,2,1,,,,,,2,26
8/9/2016,,,,,2,5,,2,2,,,,,2,26
8/11/2016,,,,,2,4,,1,,1,,,,2,26
8/13/2016,1,,,,1,4,,,,1,,,,2,26
8/15/2016,,,,,1,3,,,,,,,,2,26
8/17/2016,,,,,1,1,,2,,,,,,2,26
8/19/2016,,,,,1,,1,,,2,,,,2,26
8/21/2016,,,,,1,,,,1,,,,,2,26
8/23/2016,,,,,1,,,,,,,,,2,26
8/25/2016,,,,,1,,,,,,,,,2,26
8/27/2016,,,,,1,,,,,,,,,2,26
8/29/2016,,,,,,,,,,,,,,2,26
10/20/2016,,,,,,,,,,,20,,,3,26
10/22/2016,12,,,,,,,,,,20,,,3,26
10/24/2016,28,6,,,,,,,,,20,,,3,26
10/26/2016,30,16,7,,,,,,,,20,,,3,26
10/28/2016,26,22,20,,,,,,,,20,,,3,26
10/30/2016,42,18,24,8,,,,,,,20,,,3,26
11/1/2016,47,8,30,5,4,,,,,,20,,,3,26
11/3/2016,33,18,16,13,9,1,,,,,20,,,3,26
11/5/2016,34,29,15,16,5,6,,,,,20,,,3,26
11/7/2016,33,20,18,10,8,12,,,,,20,,,3,26
11/9/2016,32,4,25,3,6,20,,1,,,20,,,3,26
11/11/2016,16,14,16,5,3,22,1,2,,,20,,,3,26
11/13/2016,31,11,14,7,8,14,4,5,,,20,,,3,26
11/15/2016,27,16,20,4,7,11,7,8,,1,20,4,"55, 67, 71, 130",3,26
11/17/2016,22,9,23,,3,10,4,8,4,4,20,5,"66, 71, 89, 74, 35",3,26
11/19/2016,39,16,19,8,2,10,2,8,2,1,20,2,"62, 108",3,26
11/21/2016,29,3,23,9,4,9,,3,2,7,20,,,3,26
11/23/2016,12,16,17,8,12,4,2,4,,,20,1,40,3,26
11/25/2016,8,3,14,8,10,5,1,3,1,2,20,1,67,3,26
11/27/2016,10,7,8,3,7,13,1,1,,2,20,,,3,26
11/29/2016,7,10,6,5,3,18,,,1,1,20,,,3,26
12/1/2016,23,4,4,4,5,16,2,2,,,20,,,3,26
12/3/2016,24,4,5,1,7,9,4,4,1,,,1,63,3,26
12/5/2016,1,17,11,1,2,7,4,3,3,2,,3,"55, 48, 30",3,26
12/7/2016,,5,17,2,1,3,4,3,1,2,,4,"267, 48, 288, 50",3,26
12/9/2016,,2,12,5,3,4,1,4,2,,,,,3,26
12/11/2016,,,6,7,4,4,1,2,,,,,,3,26
12/13/2016,,,1,7,4,7,,2,1,,,,,3,26
12/15/2016,,,1,5,3,9,,1,2,,,,,3,26
12/17/2016,,,,2,4,10,1,1,,,,,,3,26
12/19/2016,,,,,2,9,2,2,,1,,,,3,26
12/21/2016,,,,,1,7,1,4,1,,,,,3,26
12/23/2016,,,,,,3,2,5,1,1,,3,"31,37,43",3,26
12/25/2016,,,,,,3,2,3,,1,,5,"33,25,82,12,131",3,26
12/27/2016,16,,,,,,,2,2,2,,2,"66,75",3,26
12/29/2016,4,9,,,,,,1,,1,,,,3,26
12/31/2016,22,4,8,,,,,,,1,,,,3,26
1/2/2017,10,5,11,,,,,,,,,,,3,26
1/4/2017,3,12,7,5,1,,,,,,,,,3,26
1/6/2017,,4,10,4,4,,,,,,,,,3,26
1/8/2017,,,10,1,4,4,,,,,,,,3,26
1/10/2017,,,6,3,2,6,,,,,,,,3,26
1/12/2017,,,3,6,6,8,,,,,,,,3,26
1/14/2017,,,3,3,1,6,1,2,,,,,,3,26
1/16/2017,,,1,2,,6,1,2,1,,,2,"36,94",3,26
1/18/2017,,,,1,1,4,1,1,,1,,1,51,3,26
1/20/2017,,,,,1,2,1,,,1,,,,3,26
1/22/2017,,,,,,2,1,1,,,,1,41,3,26
1/24/2017,20,,,,,2,,2,2,,,,,3,26
1/26/2017,6,8,18,,,2,,,,,,,,3,26
1/28/2017,,6,18,,,1,1,,1,,,,,3,26
1/30/2017,,5,14,1,,,1,,,,,,,3,26
2/1/2017,,,4,7,5,,,,,,,,,3,26
2/3/2017,,,4,1,9,1,,,,,,,,3,26
2/5/2017,,,1,2,3,9,,,,,,,,3,26
2/7/2017,,,,,5,9,,,,,,,,3,26
2/9/2017,,,,,1,12,,1,,,,,,3,26
2/11/2017,,,,,,6,4,3,,,,,,3,26
2/13/2017,,,,,,5,4,5,,,,5,"140,87,126,93,133",3,26
2/15/2017,,,,,,4,5,5,,,,4,"67,41,35,129",3,26
2/17/2017,22,,,,,1,6,5,1,1,,3,"45,92,26",3,26
2/19/2017,123,3,,,,,6,2,,4,,1,53,3,26
2/21/2017,98,27,,,,,3,1,3,1,,1,28,3,26
2/23/2017,27,34,17,,,,1,,2,1,,,,3,26
2/25/2017,5,16,32,,,,,,1,,,,,3,26
2/27/2017,,9,29,2,2,,,,,,,,,3,26
3/1/2017,,,24,9,5,,,,,,,,,3,26
3/3/2017,,,15,11,9,,,,,,,,,3,26
3/5/2017,,,3,11,10,6,,,,,,,,3,26
3/7/2017,,,2,4,10,10,,,,,,,,3,26
3/9/2017,,,,2,8,14,1,,,,,,,3,26
3/11/2017,,,,,2,15,2,1,,,,,,3,26
3/13/2017,,,,,,8,7,2,,,,,,3,26
3/15/2017,,,,,,5,8,2,,,,7,"60,48,72,25,97,33,41",3,26
3/17/2017,,,,,,3,8,2,1,1,,2,"27,18",3,26
3/19/2017,,,,,,,3,,6,3,,,,3,26
3/21/2017,72,,,,,,1,,2,,,,,3,26
3/23/2017,17,29,1,,,,,,1,,,,,3,26
3/25/2017,,7,27,,,,,,,,,,,3,26
3/27/2017,,,25,,,,,,,,,,,3,26
3/29/2017,,,20,6,,,,,,,,,,3,26
3/31/2017,,,5,13,5,,,,,,,,,3,26
4/2/2017,,,4,9,7,3,,,,,,,,3,26
4/4/2017,,,,3,8,9,,,,,,,,3,26
4/6/2017,,,,2,3,13,,,,,,,,3,26
4/8/2017,,,,,2,12,1,,,,,,,3,26
4/10/2017,,,,,,10,2,,,,,1,156,3,26
4/12/2017,,,,,,6,4,1,1,,,1,107,3,26
4/14/2017,,,,,,,4,2,1,1,,3,"92,107,75",3,26
4/16/2017,78,,,,,2,1,2,1,,,3,"29,33,21",3,26
4/18/2017,81,24,,,,,,1,1,,,,,3,26
4/20/2017,63,26,33,,,,,,,,,,,3,26
4/22/2017,22,27,30,,,,,,,1,,,,3,26
4/24/2017,,23,35,7,,,,,,,,,,3,26
4/26/2017,,14,18,13,7,,,,,,,,,3,26
4/28/2017,,,19,15,5,3,,,,,,,,3,26
4/30/2017,,,11,10,11,6,,,,,,,,3,26
5/2/2017,,,5,9,5,14,,,,,,,,3,26
5/4/2017,,,,5,4,15,,,,,,,,3,26
5/6/2017,,,,,5,17,,4,,,,,,3,26
5/8/2017,,,,,3,13,3,5,1,,,,,3,26
5/10/2017,,,,,,6,6,4,2,3,,5,"34,127,109,55,48",3,26
5/12/2017,,,,,,3,4,4,2,2,,5,"74,95,129,68,233",3,26
5/14/2017,5,,,,,2,3,2,2,2,,3,"22,41,34",3,26
5/16/2017,136,,,,,,3,,2,2,,,,3,26
5/18/2017,237,17,1,,,,2,,1,,,2,"22,37",3,26
5/20/2017,96,29,6,,,,2,,,,,,,3,26
5/22/2017,10,54,30,1,,,1,,1,,,,,3,26
5/24/2017,,14,52,5,,,,,1,,,,,3,26
5/26/2017,,12,42,2,1,1,,,,,,,,3,26
5/28/2017,,,29,13,6,1,,,,,,,,3,26
5/30/2017,,,10,22,10,2,,,,,,,,3,26
6/1/2017,,,2,7,22,9,,,,,,,,3,26
6/3/2017,,,,2,13,20,,1,,,,,,3,26
6/5/2017,,,,1,6,20,1,1,,,,,,3,26
6/7/2017,,,,1,1,12,,1,1,1,,,,3,26
6/9/2017,,,,,,9,,2,,,,,,3,26
